# revision=b417ed538d0c7c9c2e49bf9914340c81663c360f
# architecture=x86_64 vendor=amd family=25 model=17 stepping=1 microarchitecture="" features=511
# cache_line_bytes=64 l1_data_bytes=32768 l2_bytes=1048576 l3_bytes=33554432 physical_cores=2 logical_cores=4
# requested_threads=4 effective_threads=4 affinity=none spin=adaptive spin_iterations=10000 spin_duration_ns=0 uses_smt=1 uses_efficiency_cores=0 nested=0
# visible_processors=0:0 0:1 0:2 0:3 
dtype,workload,m,n,k,trans_a,trans_b,configuration,tile_m,tile_n,tile_k,pack_b_minimum_elements,repetition,duration_ns
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,0,758295
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,0,499658
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,1,507830
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,1,870011
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,1,753748
1,transpose_a,65,129,67,1,0,4,64,256,256,0,1,665095
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,1,748520
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,1,502652
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,1,748760
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,2,869871
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,2,771885
1,transpose_a,65,129,67,1,0,4,64,256,256,0,2,654941
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,2,752566
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,2,518085
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,2,748740
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,2,506408
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,3,765355
1,transpose_a,65,129,67,1,0,4,64,256,256,0,3,712235
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,3,816712
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,3,509051
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,3,738605
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,3,507209
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,3,871404
1,transpose_a,65,129,67,1,0,4,64,256,256,0,4,670853
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,4,751103
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,4,514299
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,4,778875
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,4,501210
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,4,859626
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,4,770393
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,5,747278
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,5,510073
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,5,752636
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,5,495692
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,5,857703
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,5,776262
1,transpose_a,65,129,67,1,0,4,64,256,256,0,5,685485
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,6,498756
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,6,755270
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,6,495912
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,6,861118
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,6,783873
1,transpose_a,65,129,67,1,0,4,64,256,256,0,6,684855
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,6,736372
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,0,312898
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,0,245647
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,0,369053
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,0,314190
1,transpose_b,65,129,67,0,1,4,64,256,256,0,0,314731
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,0,322753
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,0,244155
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,1,235062
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,1,388041
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,1,315523
1,transpose_b,65,129,67,0,1,4,64,256,256,0,1,313199
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,1,317144
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,1,243434
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,1,311006
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,2,367099
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,2,330004
1,transpose_b,65,129,67,0,1,4,64,256,256,0,2,313229
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,2,308912
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,2,253670
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,2,309564
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,2,245758
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,3,327971
1,transpose_b,65,129,67,0,1,4,64,256,256,0,3,313650
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,3,309022
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,3,243615
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,3,324225
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,3,245979
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,3,363784
1,transpose_b,65,129,67,0,1,4,64,256,256,0,4,327480
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,4,310324
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,4,245497
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,4,322183
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,4,246709
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,4,362473
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,4,329363
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,5,309023
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,5,244726
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,5,309393
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,5,256875
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,5,362913
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,5,315552
1,transpose_b,65,129,67,0,1,4,64,256,256,0,5,325357
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,6,244296
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,6,309333
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,6,245758
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,6,372928
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,6,315452
1,transpose_b,65,129,67,0,1,4,64,256,256,0,6,313529
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,6,320430
11,small,16,32,32,0,0,0,64,256,256,16384,0,11247
11,small,16,32,32,0,0,1,32,256,256,16384,0,11227
11,small,16,32,32,0,0,2,64,64,256,16384,0,11217
11,small,16,32,32,0,0,3,64,256,64,16384,0,11227
11,small,16,32,32,0,0,4,64,256,256,0,0,11287
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,0,11257
11,small,16,32,32,0,0,6,32,64,128,16384,0,11217
11,small,16,32,32,0,0,1,32,256,256,16384,1,11237
11,small,16,32,32,0,0,2,64,64,256,16384,1,11217
11,small,16,32,32,0,0,3,64,256,64,16384,1,11217
11,small,16,32,32,0,0,4,64,256,256,0,1,11217
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,1,11217
11,small,16,32,32,0,0,6,32,64,128,16384,1,11217
11,small,16,32,32,0,0,0,64,256,256,16384,1,11217
11,small,16,32,32,0,0,2,64,64,256,16384,2,11217
11,small,16,32,32,0,0,3,64,256,64,16384,2,11227
11,small,16,32,32,0,0,4,64,256,256,0,2,11167
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,2,11236
11,small,16,32,32,0,0,6,32,64,128,16384,2,11217
11,small,16,32,32,0,0,0,64,256,256,16384,2,11226
11,small,16,32,32,0,0,1,32,256,256,16384,2,11237
11,small,16,32,32,0,0,3,64,256,64,16384,3,11226
11,small,16,32,32,0,0,4,64,256,256,0,3,11207
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,3,11217
11,small,16,32,32,0,0,6,32,64,128,16384,3,11207
11,small,16,32,32,0,0,0,64,256,256,16384,3,11227
11,small,16,32,32,0,0,1,32,256,256,16384,3,11207
11,small,16,32,32,0,0,2,64,64,256,16384,3,11197
11,small,16,32,32,0,0,4,64,256,256,0,4,11217
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,4,11217
11,small,16,32,32,0,0,6,32,64,128,16384,4,11207
11,small,16,32,32,0,0,0,64,256,256,16384,4,11227
11,small,16,32,32,0,0,1,32,256,256,16384,4,11216
11,small,16,32,32,0,0,2,64,64,256,16384,4,11227
11,small,16,32,32,0,0,3,64,256,64,16384,4,11216
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,5,11227
11,small,16,32,32,0,0,6,32,64,128,16384,5,11236
11,small,16,32,32,0,0,0,64,256,256,16384,5,11217
11,small,16,32,32,0,0,1,32,256,256,16384,5,11216
11,small,16,32,32,0,0,2,64,64,256,16384,5,11227
11,small,16,32,32,0,0,3,64,256,64,16384,5,11216
11,small,16,32,32,0,0,4,64,256,256,0,5,11187
11,small,16,32,32,0,0,6,32,64,128,16384,6,11237
11,small,16,32,32,0,0,0,64,256,256,16384,6,11217
11,small,16,32,32,0,0,1,32,256,256,16384,6,11227
11,small,16,32,32,0,0,2,64,64,256,16384,6,11217
11,small,16,32,32,0,0,3,64,256,64,16384,6,11227
11,small,16,32,32,0,0,4,64,256,256,0,6,11167
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,6,11277
11,skinny,4,256,128,0,0,0,64,256,256,16384,0,135873
11,skinny,4,256,128,0,0,1,32,256,256,16384,0,135954
11,skinny,4,256,128,0,0,2,64,64,256,16384,0,136054
11,skinny,4,256,128,0,0,3,64,256,64,16384,0,134682
11,skinny,4,256,128,0,0,4,64,256,256,0,0,146790
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,0,127070
11,skinny,4,256,128,0,0,6,32,64,128,16384,0,133901
11,skinny,4,256,128,0,0,1,32,256,256,16384,1,136615
11,skinny,4,256,128,0,0,2,64,64,256,16384,1,135713
11,skinny,4,256,128,0,0,3,64,256,64,16384,1,134682
11,skinny,4,256,128,0,0,4,64,256,256,0,1,135884
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,1,114031
11,skinny,4,256,128,0,0,6,32,64,128,16384,1,141712
11,skinny,4,256,128,0,0,0,64,256,256,16384,1,134431
11,skinny,4,256,128,0,0,2,64,64,256,16384,2,134721
11,skinny,4,256,128,0,0,3,64,256,64,16384,2,133790
11,skinny,4,256,128,0,0,4,64,256,256,0,2,135363
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,2,117146
11,skinny,4,256,128,0,0,6,32,64,128,16384,2,132929
11,skinny,4,256,128,0,0,0,64,256,256,16384,2,145007
11,skinny,4,256,128,0,0,1,32,256,256,16384,2,136575
11,skinny,4,256,128,0,0,3,64,256,64,16384,3,134822
11,skinny,4,256,128,0,0,4,64,256,256,0,3,136384
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,3,91627
11,skinny,4,256,128,0,0,6,32,64,128,16384,3,131076
11,skinny,4,256,128,0,0,0,64,256,256,16384,3,136054
11,skinny,4,256,128,0,0,1,32,256,256,16384,3,139419
11,skinny,4,256,128,0,0,2,64,64,256,16384,3,145478
11,skinny,4,256,128,0,0,4,64,256,256,0,4,135562
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,4,114892
11,skinny,4,256,128,0,0,6,32,64,128,16384,4,132248
11,skinny,4,256,128,0,0,0,64,256,256,16384,4,136574
11,skinny,4,256,128,0,0,1,32,256,256,16384,4,136184
11,skinny,4,256,128,0,0,2,64,64,256,16384,4,136354
11,skinny,4,256,128,0,0,3,64,256,64,16384,4,142273
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,5,92038
11,skinny,4,256,128,0,0,6,32,64,128,16384,5,130605
11,skinny,4,256,128,0,0,0,64,256,256,16384,5,134481
11,skinny,4,256,128,0,0,1,32,256,256,16384,5,136274
11,skinny,4,256,128,0,0,2,64,64,256,16384,5,134411
11,skinny,4,256,128,0,0,3,64,256,64,16384,5,134602
11,skinny,4,256,128,0,0,4,64,256,256,0,5,135954
11,skinny,4,256,128,0,0,6,32,64,128,16384,6,144586
11,skinny,4,256,128,0,0,0,64,256,256,16384,6,134471
11,skinny,4,256,128,0,0,1,32,256,256,16384,6,134511
11,skinny,4,256,128,0,0,2,64,64,256,16384,6,135082
11,skinny,4,256,128,0,0,3,64,256,64,16384,6,134071
11,skinny,4,256,128,0,0,4,64,256,256,0,6,135192
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,6,95643
11,square,128,128,128,0,0,0,64,256,256,16384,0,908430
11,square,128,128,128,0,0,1,32,256,256,16384,0,665947
11,square,128,128,128,0,0,2,64,64,256,16384,0,654790
11,square,128,128,128,0,0,3,64,256,64,16384,0,906055
11,square,128,128,128,0,0,4,64,256,256,0,0,897353
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,0,918184
11,square,128,128,128,0,0,6,32,64,128,16384,0,669201
11,square,128,128,128,0,0,1,32,256,256,16384,1,652447
11,square,128,128,128,0,0,2,64,64,256,16384,1,645205
11,square,128,128,128,0,0,3,64,256,64,16384,1,907859
11,square,128,128,128,0,0,4,64,256,256,0,1,900738
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,1,886907
11,square,128,128,128,0,0,6,32,64,128,16384,1,664634
11,square,128,128,128,0,0,0,64,256,256,16384,1,908299
11,square,128,128,128,0,0,2,64,64,256,16384,2,655772
11,square,128,128,128,0,0,3,64,256,64,16384,2,906877
11,square,128,128,128,0,0,4,64,256,256,0,2,903302
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,2,888750
11,square,128,128,128,0,0,6,32,64,128,16384,2,667269
11,square,128,128,128,0,0,0,64,256,256,16384,2,908689
11,square,128,128,128,0,0,1,32,256,256,16384,2,658926
11,square,128,128,128,0,0,3,64,256,64,16384,3,909441
11,square,128,128,128,0,0,4,64,256,256,0,3,901229
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,3,926767
11,square,128,128,128,0,0,6,32,64,128,16384,3,665846
11,square,128,128,128,0,0,0,64,256,256,16384,3,908559
11,square,128,128,128,0,0,1,32,256,256,16384,3,654470
11,square,128,128,128,0,0,2,64,64,256,16384,3,654470
11,square,128,128,128,0,0,4,64,256,256,0,4,909651
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,4,899186
11,square,128,128,128,0,0,6,32,64,128,16384,4,656022
11,square,128,128,128,0,0,0,64,256,256,16384,4,908349
11,square,128,128,128,0,0,1,32,256,256,16384,4,664374
11,square,128,128,128,0,0,2,64,64,256,16384,4,655350
11,square,128,128,128,0,0,3,64,256,64,16384,4,898905
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,5,925274
11,square,128,128,128,0,0,6,32,64,128,16384,5,666437
11,square,128,128,128,0,0,0,64,256,256,16384,5,909281
11,square,128,128,128,0,0,1,32,256,256,16384,5,664494
11,square,128,128,128,0,0,2,64,64,256,16384,5,644835
11,square,128,128,128,0,0,3,64,256,64,16384,5,919106
11,square,128,128,128,0,0,4,64,256,256,0,5,902561
11,square,128,128,128,0,0,6,32,64,128,16384,6,664104
11,square,128,128,128,0,0,0,64,256,256,16384,6,907919
11,square,128,128,128,0,0,1,32,256,256,16384,6,655321
11,square,128,128,128,0,0,2,64,64,256,16384,6,663102
11,square,128,128,128,0,0,3,64,256,64,16384,6,920778
11,square,128,128,128,0,0,4,64,256,256,0,6,956251
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,6,936782
11,large,256,256,256,0,0,0,64,256,256,16384,0,5376405
11,large,256,256,256,0,0,1,32,256,256,16384,0,4937308
11,large,256,256,256,0,0,2,64,64,256,16384,0,4871780
11,large,256,256,256,0,0,3,64,256,64,16384,0,5193651
11,large,256,256,256,0,0,4,64,256,256,0,0,4925971
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,0,6271595
11,large,256,256,256,0,0,6,32,64,128,16384,0,4900183
11,large,256,256,256,0,0,1,32,256,256,16384,1,4855916
11,large,256,256,256,0,0,2,64,64,256,16384,1,4864318
11,large,256,256,256,0,0,3,64,256,64,16384,1,4963707
11,large,256,256,256,0,0,4,64,256,256,0,1,4859822
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,1,6280367
11,large,256,256,256,0,0,6,32,64,128,16384,1,4875826
11,large,256,256,256,0,0,0,64,256,256,16384,1,4857348
11,large,256,256,256,0,0,2,64,64,256,16384,2,4879100
11,large,256,256,256,0,0,3,64,256,64,16384,2,4964799
11,large,256,256,256,0,0,4,64,256,256,0,2,4858690
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,2,6413987
11,large,256,256,256,0,0,6,32,64,128,16384,2,4890779
11,large,256,256,256,0,0,0,64,256,256,16384,2,4858700
11,large,256,256,256,0,0,1,32,256,256,16384,2,4858640
11,large,256,256,256,0,0,3,64,256,64,16384,3,4969686
11,large,256,256,256,0,0,4,64,256,256,0,3,4851910
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,3,6362871
11,large,256,256,256,0,0,6,32,64,128,16384,3,4877969
11,large,256,256,256,0,0,0,64,256,256,16384,3,4856457
11,large,256,256,256,0,0,1,32,256,256,16384,3,4852641
11,large,256,256,256,0,0,2,64,64,256,16384,3,4858030
11,large,256,256,256,0,0,4,64,256,256,0,4,4883388
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,4,6298255
11,large,256,256,256,0,0,6,32,64,128,16384,4,4896937
11,large,256,256,256,0,0,0,64,256,256,16384,4,4855645
11,large,256,256,256,0,0,1,32,256,256,16384,4,4857178
11,large,256,256,256,0,0,2,64,64,256,16384,4,4856407
11,large,256,256,256,0,0,3,64,256,64,16384,4,4968465
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,5,6323382
11,large,256,256,256,0,0,6,32,64,128,16384,5,4988815
11,large,256,256,256,0,0,0,64,256,256,16384,5,4874304
11,large,256,256,256,0,0,1,32,256,256,16384,5,4857409
11,large,256,256,256,0,0,2,64,64,256,16384,5,4928986
11,large,256,256,256,0,0,3,64,256,64,16384,5,4968174
11,large,256,256,256,0,0,4,64,256,256,0,5,4859552
11,large,256,256,256,0,0,6,32,64,128,16384,6,4898800
11,large,256,256,256,0,0,0,64,256,256,16384,6,4879862
11,large,256,256,256,0,0,1,32,256,256,16384,6,4846342
11,large,256,256,256,0,0,2,64,64,256,16384,6,4862166
11,large,256,256,256,0,0,3,64,256,64,16384,6,4967093
11,large,256,256,256,0,0,4,64,256,256,0,6,4952150
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,6,6273858
11,deep,32,64,513,0,0,0,64,256,256,16384,0,877012
11,deep,32,64,513,0,0,1,32,256,256,16384,0,871744
11,deep,32,64,513,0,0,2,64,64,256,16384,0,874729
11,deep,32,64,513,0,0,3,64,256,64,16384,0,871965
11,deep,32,64,513,0,0,4,64,256,256,0,0,874468
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,0,854118
11,deep,32,64,513,0,0,6,32,64,128,16384,0,865766
11,deep,32,64,513,0,0,1,32,256,256,16384,1,869971
11,deep,32,64,513,0,0,2,64,64,256,16384,1,869821
11,deep,32,64,513,0,0,3,64,256,64,16384,1,890152
11,deep,32,64,513,0,0,4,64,256,256,0,1,875400
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,1,854990
11,deep,32,64,513,0,0,6,32,64,128,16384,1,870663
11,deep,32,64,513,0,0,0,64,256,256,16384,1,862560
11,deep,32,64,513,0,0,2,64,64,256,16384,2,872506
11,deep,32,64,513,0,0,3,64,256,64,16384,2,871284
11,deep,32,64,513,0,0,4,64,256,256,0,2,870453
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,2,854759
11,deep,32,64,513,0,0,6,32,64,128,16384,2,861689
11,deep,32,64,513,0,0,0,64,256,256,16384,2,869501
11,deep,32,64,513,0,0,1,32,256,256,16384,2,870142
11,deep,32,64,513,0,0,3,64,256,64,16384,3,863642
11,deep,32,64,513,0,0,4,64,256,256,0,3,870392
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,3,853767
11,deep,32,64,513,0,0,6,32,64,128,16384,3,861079
11,deep,32,64,513,0,0,0,64,256,256,16384,3,871584
11,deep,32,64,513,0,0,1,32,256,256,16384,3,868910
11,deep,32,64,513,0,0,2,64,64,256,16384,3,868760
11,deep,32,64,513,0,0,4,64,256,256,0,4,860938
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,4,854268
11,deep,32,64,513,0,0,6,32,64,128,16384,4,861830
11,deep,32,64,513,0,0,0,64,256,256,16384,4,869161
11,deep,32,64,513,0,0,1,32,256,256,16384,4,869191
11,deep,32,64,513,0,0,2,64,64,256,16384,4,874418
11,deep,32,64,513,0,0,3,64,256,64,16384,4,872695
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,5,853978
11,deep,32,64,513,0,0,6,32,64,128,16384,5,854408
11,deep,32,64,513,0,0,0,64,256,256,16384,5,871584
11,deep,32,64,513,0,0,1,32,256,256,16384,5,869441
11,deep,32,64,513,0,0,2,64,64,256,16384,5,869000
11,deep,32,64,513,0,0,3,64,256,64,16384,5,871114
11,deep,32,64,513,0,0,4,64,256,256,0,5,870493
11,deep,32,64,513,0,0,6,32,64,128,16384,6,865675
11,deep,32,64,513,0,0,0,64,256,256,16384,6,862912
11,deep,32,64,513,0,0,1,32,256,256,16384,6,870773
11,deep,32,64,513,0,0,2,64,64,256,16384,6,869862
11,deep,32,64,513,0,0,3,64,256,64,16384,6,870613
11,deep,32,64,513,0,0,4,64,256,256,0,6,869832
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,6,856421
11,wide,32,512,128,0,0,0,64,256,256,16384,0,971914
11,wide,32,512,128,0,0,1,32,256,256,16384,0,934738
11,wide,32,512,128,0,0,2,64,64,256,16384,0,848790
11,wide,32,512,128,0,0,3,64,256,64,16384,0,954889
11,wide,32,512,128,0,0,4,64,256,256,0,0,943261
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,0,3075722
11,wide,32,512,128,0,0,6,32,64,128,16384,0,847809
11,wide,32,512,128,0,0,1,32,256,256,16384,1,966726
11,wide,32,512,128,0,0,2,64,64,256,16384,1,847889
11,wide,32,512,128,0,0,3,64,256,64,16384,1,939115
11,wide,32,512,128,0,0,4,64,256,256,0,1,938924
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,1,3079578
11,wide,32,512,128,0,0,6,32,64,128,16384,1,847048
11,wide,32,512,128,0,0,0,64,256,256,16384,1,966326
11,wide,32,512,128,0,0,2,64,64,256,16384,2,866737
11,wide,32,512,128,0,0,3,64,256,64,16384,2,945024
11,wide,32,512,128,0,0,4,64,256,256,0,2,935770
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,2,3064175
11,wide,32,512,128,0,0,6,32,64,128,16384,2,851054
11,wide,32,512,128,0,0,0,64,256,256,16384,2,969100
11,wide,32,512,128,0,0,1,32,256,256,16384,2,943332
11,wide,32,512,128,0,0,3,64,256,64,16384,3,919526
11,wide,32,512,128,0,0,4,64,256,256,0,3,993587
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,3,3057885
11,wide,32,512,128,0,0,6,32,64,128,16384,3,848890
11,wide,32,512,128,0,0,0,64,256,256,16384,3,968799
11,wide,32,512,128,0,0,1,32,256,256,16384,3,943261
11,wide,32,512,128,0,0,2,64,64,256,16384,3,838875
11,wide,32,512,128,0,0,4,64,256,256,0,4,965605
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,4,3073930
11,wide,32,512,128,0,0,6,32,64,128,16384,4,848821
11,wide,32,512,128,0,0,0,64,256,256,16384,4,965755
11,wide,32,512,128,0,0,1,32,256,256,16384,4,939556
11,wide,32,512,128,0,0,2,64,64,256,16384,4,844033
11,wide,32,512,128,0,0,3,64,256,64,16384,4,953496
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,5,3051647
11,wide,32,512,128,0,0,6,32,64,128,16384,5,853417
11,wide,32,512,128,0,0,0,64,256,256,16384,5,1110171
11,wide,32,512,128,0,0,1,32,256,256,16384,5,1083131
11,wide,32,512,128,0,0,2,64,64,256,16384,5,848410
11,wide,32,512,128,0,0,3,64,256,64,16384,5,1110892
11,wide,32,512,128,0,0,4,64,256,256,0,5,1084413
11,wide,32,512,128,0,0,6,32,64,128,16384,6,848350
11,wide,32,512,128,0,0,0,64,256,256,16384,6,1110882
11,wide,32,512,128,0,0,1,32,256,256,16384,6,1083412
11,wide,32,512,128,0,0,2,64,64,256,16384,6,846076
11,wide,32,512,128,0,0,3,64,256,64,16384,6,1110372
11,wide,32,512,128,0,0,4,64,256,256,0,6,1084783
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,6,3055392
11,tall,256,64,128,0,0,0,64,256,256,16384,0,683462
11,tall,256,64,128,0,0,1,32,256,256,16384,0,671715
11,tall,256,64,128,0,0,2,64,64,256,16384,0,685906
11,tall,256,64,128,0,0,3,64,256,64,16384,0,713207
11,tall,256,64,128,0,0,4,64,256,256,0,0,629251
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,0,713328
11,tall,256,64,128,0,0,6,32,64,128,16384,0,701910
11,tall,256,64,128,0,0,1,32,256,256,16384,1,680789
11,tall,256,64,128,0,0,2,64,64,256,16384,1,705847
11,tall,256,64,128,0,0,3,64,256,64,16384,1,712647
11,tall,256,64,128,0,0,4,64,256,256,0,1,637534
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,1,685546
11,tall,256,64,128,0,0,6,32,64,128,16384,1,700389
11,tall,256,64,128,0,0,0,64,256,256,16384,1,687770
11,tall,256,64,128,0,0,2,64,64,256,16384,2,682381
11,tall,256,64,128,0,0,3,64,256,64,16384,2,723693
11,tall,256,64,128,0,0,4,64,256,256,0,2,654920
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,2,706257
11,tall,256,64,128,0,0,6,32,64,128,16384,2,696111
11,tall,256,64,128,0,0,0,64,256,256,16384,2,693448
11,tall,256,64,128,0,0,1,32,256,256,16384,2,715321
11,tall,256,64,128,0,0,3,64,256,64,16384,3,705686
11,tall,256,64,128,0,0,4,64,256,256,0,3,704064
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,3,721069
11,tall,256,64,128,0,0,6,32,64,128,16384,3,711625
11,tall,256,64,128,0,0,0,64,256,256,16384,3,684183
11,tall,256,64,128,0,0,1,32,256,256,16384,3,696983
11,tall,256,64,128,0,0,2,64,64,256,16384,3,697894
11,tall,256,64,128,0,0,4,64,256,256,0,4,641249
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,4,702081
11,tall,256,64,128,0,0,6,32,64,128,16384,4,700217
11,tall,256,64,128,0,0,0,64,256,256,16384,4,688400
11,tall,256,64,128,0,0,1,32,256,256,16384,4,671585
11,tall,256,64,128,0,0,2,64,64,256,16384,4,740958
11,tall,256,64,128,0,0,3,64,256,64,16384,4,723663
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,5,686478
11,tall,256,64,128,0,0,6,32,64,128,16384,5,696953
11,tall,256,64,128,0,0,0,64,256,256,16384,5,704474
11,tall,256,64,128,0,0,1,32,256,256,16384,5,712246
