# revision=b417ed538d0c7c9c2e49bf9914340c81663c360f
# architecture=x86_64 vendor=amd family=25 model=17 stepping=1 microarchitecture="" features=511
# cache_line_bytes=64 l1_data_bytes=32768 l2_bytes=1048576 l3_bytes=33554432 physical_cores=2 logical_cores=4
# requested_threads=1 effective_threads=1 affinity=none spin=adaptive spin_iterations=10000 spin_duration_ns=0 uses_smt=0 uses_efficiency_cores=0 nested=0
# visible_processors=0:0 0:1 0:2 0:3
dtype,workload,m,n,k,trans_a,trans_b,configuration,tile_m,tile_n,tile_k,pack_b_minimum_elements,repetition,duration_ns
1,tails,65,129,67,0,0,6,32,64,128,16384,4,364785
1,tails,65,129,67,0,0,0,64,256,256,16384,4,372507
1,tails,65,129,67,0,0,1,32,256,256,16384,4,365086
1,tails,65,129,67,0,0,2,64,64,256,16384,4,364805
1,tails,65,129,67,0,0,3,64,256,64,16384,4,397384
1,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,5,365897
1,tails,65,129,67,0,0,6,32,64,128,16384,5,365717
1,tails,65,129,67,0,0,0,64,256,256,16384,5,371816
1,tails,65,129,67,0,0,1,32,256,256,16384,5,365186
1,tails,65,129,67,0,0,2,64,64,256,16384,5,373198
1,tails,65,129,67,0,0,3,64,256,64,16384,5,373478
1,tails,65,129,67,0,0,4,64,256,256,0,5,315992
1,tails,65,129,67,0,0,6,32,64,128,16384,6,370744
1,tails,65,129,67,0,0,0,64,256,256,16384,6,365817
1,tails,65,129,67,0,0,1,32,256,256,16384,6,366087
1,tails,65,129,67,0,0,2,64,64,256,16384,6,386878
1,tails,65,129,67,0,0,3,64,256,64,16384,6,376352
1,tails,65,129,67,0,0,4,64,256,256,0,6,315842
1,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,6,372397
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,0,787547
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,0,774598
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,0,754147
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,0,817792
1,transpose_a,65,129,67,1,0,4,64,256,256,0,0,670592
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,0,786075
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,0,768318
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,1,771974
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,1,804973
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,1,786035
1,transpose_a,65,129,67,1,0,4,64,256,256,0,1,658434
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,1,768709
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,1,755159
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,1,760136
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,2,744493
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,2,766596
1,transpose_a,65,129,67,1,0,4,64,256,256,0,2,689911
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,2,761969
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,2,744893
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,2,761348
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,2,772555
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,3,816040
1,transpose_a,65,129,67,1,0,4,64,256,256,0,3,674228
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,3,763692
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,3,753086
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,3,753156
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,3,758934
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,3,780086
1,transpose_a,65,129,67,1,0,4,64,256,256,0,4,698013
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,4,796811
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,4,751493
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,4,793085
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,4,769460
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,4,753136
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,4,769020
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,5,752996
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,5,784382
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,5,790021
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,5,755199
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,5,765615
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,5,768970
1,transpose_a,65,129,67,1,0,4,64,256,256,0,5,677593
1,transpose_a,65,129,67,1,0,6,32,64,128,16384,6,764603
1,transpose_a,65,129,67,1,0,0,64,256,256,16384,6,756611
1,transpose_a,65,129,67,1,0,1,32,256,256,16384,6,763050
1,transpose_a,65,129,67,1,0,2,64,64,256,16384,6,762750
1,transpose_a,65,129,67,1,0,3,64,256,64,16384,6,778634
1,transpose_a,65,129,67,1,0,4,64,256,256,0,6,681539
1,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,6,783190
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,0,313388
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,0,310224
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,0,317605
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,0,316724
1,transpose_b,65,129,67,0,1,4,64,256,256,0,0,313729
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,0,317685
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,0,310665
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,1,310194
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,1,310544
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,1,326207
1,transpose_b,65,129,67,0,1,4,64,256,256,0,1,315091
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,1,310244
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,1,316734
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,1,310694
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,2,310704
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,2,324495
1,transpose_b,65,129,67,0,1,4,64,256,256,0,2,312157
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,2,311305
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,2,319487
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,2,311345
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,2,311385
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,3,325757
1,transpose_b,65,129,67,0,1,4,64,256,256,0,3,312387
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,3,311196
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,3,317725
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,3,311376
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,3,323533
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,3,318286
1,transpose_b,65,129,67,0,1,4,64,256,256,0,4,313499
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,4,310464
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,4,310534
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,4,318426
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,4,310434
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,4,310574
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,4,325837
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,5,310484
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,5,310524
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,5,316713
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,5,310424
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,5,310505
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,5,322472
1,transpose_b,65,129,67,0,1,4,64,256,256,0,5,315943
1,transpose_b,65,129,67,0,1,6,32,64,128,16384,6,310544
1,transpose_b,65,129,67,0,1,0,64,256,256,16384,6,323323
1,transpose_b,65,129,67,0,1,1,32,256,256,16384,6,310534
1,transpose_b,65,129,67,0,1,2,64,64,256,16384,6,310675
1,transpose_b,65,129,67,0,1,3,64,256,64,16384,6,324435
1,transpose_b,65,129,67,0,1,4,64,256,256,0,6,313689
1,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,6,310464
11,small,16,32,32,0,0,0,64,256,256,16384,0,11226
11,small,16,32,32,0,0,1,32,256,256,16384,0,11207
11,small,16,32,32,0,0,2,64,64,256,16384,0,11207
11,small,16,32,32,0,0,3,64,256,64,16384,0,11217
11,small,16,32,32,0,0,4,64,256,256,0,0,11277
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,0,11237
11,small,16,32,32,0,0,6,32,64,128,16384,0,11206
11,small,16,32,32,0,0,1,32,256,256,16384,1,11207
11,small,16,32,32,0,0,2,64,64,256,16384,1,11216
11,small,16,32,32,0,0,3,64,256,64,16384,1,11207
11,small,16,32,32,0,0,4,64,256,256,0,1,11207
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,1,11227
11,small,16,32,32,0,0,6,32,64,128,16384,1,11197
11,small,16,32,32,0,0,0,64,256,256,16384,1,11216
11,small,16,32,32,0,0,2,64,64,256,16384,2,11207
11,small,16,32,32,0,0,3,64,256,64,16384,2,11197
11,small,16,32,32,0,0,4,64,256,256,0,2,11176
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,2,11207
11,small,16,32,32,0,0,6,32,64,128,16384,2,11207
11,small,16,32,32,0,0,0,64,256,256,16384,2,11217
11,small,16,32,32,0,0,1,32,256,256,16384,2,11187
11,small,16,32,32,0,0,3,64,256,64,16384,3,17936
11,small,16,32,32,0,0,4,64,256,256,0,3,11227
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,3,11206
11,small,16,32,32,0,0,6,32,64,128,16384,3,11217
11,small,16,32,32,0,0,0,64,256,256,16384,3,11207
11,small,16,32,32,0,0,1,32,256,256,16384,3,11207
11,small,16,32,32,0,0,2,64,64,256,16384,3,11207
11,small,16,32,32,0,0,4,64,256,256,0,4,11196
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,4,11207
11,small,16,32,32,0,0,6,32,64,128,16384,4,11207
11,small,16,32,32,0,0,0,64,256,256,16384,4,27631
11,small,16,32,32,0,0,1,32,256,256,16384,4,18368
11,small,16,32,32,0,0,2,64,64,256,16384,4,19990
11,small,16,32,32,0,0,3,64,256,64,16384,4,14932
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,5,11367
11,small,16,32,32,0,0,6,32,64,128,16384,5,11197
11,small,16,32,32,0,0,0,64,256,256,16384,5,17146
11,small,16,32,32,0,0,1,32,256,256,16384,5,15273
11,small,16,32,32,0,0,2,64,64,256,16384,5,11227
11,small,16,32,32,0,0,3,64,256,64,16384,5,11197
11,small,16,32,32,0,0,4,64,256,256,0,5,11457
11,small,16,32,32,0,0,6,32,64,128,16384,6,11217
11,small,16,32,32,0,0,0,64,256,256,16384,6,11257
11,small,16,32,32,0,0,1,32,256,256,16384,6,11226
11,small,16,32,32,0,0,2,64,64,256,16384,6,11207
11,small,16,32,32,0,0,3,64,256,64,16384,6,11217
11,small,16,32,32,0,0,4,64,256,256,0,6,11557
11,small,16,32,32,0,0,5,64,256,256,9223372036854775807,6,11217
11,skinny,4,256,128,0,0,0,64,256,256,16384,0,172148
11,skinny,4,256,128,0,0,1,32,256,256,16384,0,163935
11,skinny,4,256,128,0,0,2,64,64,256,16384,0,163004
11,skinny,4,256,128,0,0,3,64,256,64,16384,0,159779
11,skinny,4,256,128,0,0,4,64,256,256,0,0,163304
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,0,261922
11,skinny,4,256,128,0,0,6,32,64,128,16384,0,161721
11,skinny,4,256,128,0,0,1,32,256,256,16384,1,163425
11,skinny,4,256,128,0,0,2,64,64,256,16384,1,162804
11,skinny,4,256,128,0,0,3,64,256,64,16384,1,161140
11,skinny,4,256,128,0,0,4,64,256,256,0,1,162233
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,1,258817
11,skinny,4,256,128,0,0,6,32,64,128,16384,1,164676
11,skinny,4,256,128,0,0,0,64,256,256,16384,1,162894
11,skinny,4,256,128,0,0,2,64,64,256,16384,2,162623
11,skinny,4,256,128,0,0,3,64,256,64,16384,2,160760
11,skinny,4,256,128,0,0,4,64,256,256,0,2,162884
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,2,258146
11,skinny,4,256,128,0,0,6,32,64,128,16384,2,161872
11,skinny,4,256,128,0,0,0,64,256,256,16384,2,164005
11,skinny,4,256,128,0,0,1,32,256,256,16384,2,161922
11,skinny,4,256,128,0,0,3,64,256,64,16384,3,161342
11,skinny,4,256,128,0,0,4,64,256,256,0,3,178667
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,3,250204
11,skinny,4,256,128,0,0,6,32,64,128,16384,3,163234
11,skinny,4,256,128,0,0,0,64,256,256,16384,3,163034
11,skinny,4,256,128,0,0,1,32,256,256,16384,3,162563
11,skinny,4,256,128,0,0,2,64,64,256,16384,3,162693
11,skinny,4,256,128,0,0,4,64,256,256,0,4,171747
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,4,253939
11,skinny,4,256,128,0,0,6,32,64,128,16384,4,163314
11,skinny,4,256,128,0,0,0,64,256,256,16384,4,163795
11,skinny,4,256,128,0,0,1,32,256,256,16384,4,163875
11,skinny,4,256,128,0,0,2,64,64,256,16384,4,170364
11,skinny,4,256,128,0,0,3,64,256,64,16384,4,159929
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,5,250134
11,skinny,4,256,128,0,0,6,32,64,128,16384,5,162593
11,skinny,4,256,128,0,0,0,64,256,256,16384,5,161752
11,skinny,4,256,128,0,0,1,32,256,256,16384,5,162674
11,skinny,4,256,128,0,0,2,64,64,256,16384,5,170205
11,skinny,4,256,128,0,0,3,64,256,64,16384,5,161181
11,skinny,4,256,128,0,0,4,64,256,256,0,5,163314
11,skinny,4,256,128,0,0,6,32,64,128,16384,6,161842
11,skinny,4,256,128,0,0,0,64,256,256,16384,6,162583
11,skinny,4,256,128,0,0,1,32,256,256,16384,6,162773
11,skinny,4,256,128,0,0,2,64,64,256,16384,6,170996
11,skinny,4,256,128,0,0,3,64,256,64,16384,6,160320
11,skinny,4,256,128,0,0,4,64,256,256,0,6,162934
11,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,6,251596
11,square,128,128,128,0,0,0,64,256,256,16384,0,1455446
11,square,128,128,128,0,0,1,32,256,256,16384,0,1462045
11,square,128,128,128,0,0,2,64,64,256,16384,0,1455716
11,square,128,128,128,0,0,3,64,256,64,16384,0,1424339
11,square,128,128,128,0,0,4,64,256,256,0,0,1461755
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,0,1729626
11,square,128,128,128,0,0,6,32,64,128,16384,0,1452762
11,square,128,128,128,0,0,1,32,256,256,16384,1,1462216
11,square,128,128,128,0,0,2,64,64,256,16384,1,1464259
11,square,128,128,128,0,0,3,64,256,64,16384,1,1448826
11,square,128,128,128,0,0,4,64,256,256,0,1,1460754
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,1,1929494
11,square,128,128,128,0,0,6,32,64,128,16384,1,1721413
11,square,128,128,128,0,0,0,64,256,256,16384,1,1453233
11,square,128,128,128,0,0,2,64,64,256,16384,2,1482527
11,square,128,128,128,0,0,3,64,256,64,16384,2,1425421
11,square,128,128,128,0,0,4,64,256,256,0,2,1452451
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,2,1914032
11,square,128,128,128,0,0,6,32,64,128,16384,2,1460513
11,square,128,128,128,0,0,0,64,256,256,16384,2,1453322
11,square,128,128,128,0,0,1,32,256,256,16384,2,1460994
11,square,128,128,128,0,0,3,64,256,64,16384,3,1424770
11,square,128,128,128,0,0,4,64,256,256,0,3,1467243
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,3,1879610
11,square,128,128,128,0,0,6,32,64,128,16384,3,1459071
11,square,128,128,128,0,0,0,64,256,256,16384,3,1455536
11,square,128,128,128,0,0,1,32,256,256,16384,3,1524048
11,square,128,128,128,0,0,2,64,64,256,16384,3,1454174
11,square,128,128,128,0,0,4,64,256,256,0,4,1467814
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,4,1725279
11,square,128,128,128,0,0,6,32,64,128,16384,4,1454345
11,square,128,128,128,0,0,0,64,256,256,16384,4,1463718
11,square,128,128,128,0,0,1,32,256,256,16384,4,1453333
11,square,128,128,128,0,0,2,64,64,256,16384,4,1454354
11,square,128,128,128,0,0,3,64,256,64,16384,4,1440143
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,5,1718308
11,square,128,128,128,0,0,6,32,64,128,16384,5,1453984
11,square,128,128,128,0,0,0,64,256,256,16384,5,1459682
11,square,128,128,128,0,0,1,32,256,256,16384,5,1455846
11,square,128,128,128,0,0,2,64,64,256,16384,5,1455376
11,square,128,128,128,0,0,3,64,256,64,16384,5,1430619
11,square,128,128,128,0,0,4,64,256,256,0,5,1457319
11,square,128,128,128,0,0,6,32,64,128,16384,6,1463098
11,square,128,128,128,0,0,0,64,256,256,16384,6,1452151
11,square,128,128,128,0,0,1,32,256,256,16384,6,1481445
11,square,128,128,128,0,0,2,64,64,256,16384,6,1454374
11,square,128,128,128,0,0,3,64,256,64,16384,6,1435206
11,square,128,128,128,0,0,4,64,256,256,0,6,1453984
11,square,128,128,128,0,0,5,64,256,256,9223372036854775807,6,1915003
11,large,256,256,256,0,0,0,64,256,256,16384,0,12762278
11,large,256,256,256,0,0,1,32,256,256,16384,0,12547457
11,large,256,256,256,0,0,2,64,64,256,16384,0,12814767
11,large,256,256,256,0,0,3,64,256,64,16384,0,12709860
11,large,256,256,256,0,0,4,64,256,256,0,0,12802478
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,0,32209610
11,large,256,256,256,0,0,6,32,64,128,16384,0,12635198
11,large,256,256,256,0,0,1,32,256,256,16384,1,12788427
11,large,256,256,256,0,0,2,64,64,256,16384,1,12757641
11,large,256,256,256,0,0,3,64,256,64,16384,1,12636720
11,large,256,256,256,0,0,4,64,256,256,0,1,12814787
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,1,32232725
11,large,256,256,256,0,0,6,32,64,128,16384,1,12654507
11,large,256,256,256,0,0,0,64,256,256,16384,1,12770560
11,large,256,256,256,0,0,2,64,64,256,16384,2,12740265
11,large,256,256,256,0,0,3,64,256,64,16384,2,12600397
11,large,256,256,256,0,0,4,64,256,256,0,2,12701086
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,2,32156591
11,large,256,256,256,0,0,6,32,64,128,16384,2,12639385
11,large,256,256,256,0,0,0,64,256,256,16384,2,12759835
11,large,256,256,256,0,0,1,32,256,256,16384,2,12556340
11,large,256,256,256,0,0,3,64,256,64,16384,3,12625874
11,large,256,256,256,0,0,4,64,256,256,0,3,12556971
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,3,32255859
11,large,256,256,256,0,0,6,32,64,128,16384,3,12660526
11,large,256,256,256,0,0,0,64,256,256,16384,3,12612785
11,large,256,256,256,0,0,1,32,256,256,16384,3,12790140
11,large,256,256,256,0,0,2,64,64,256,16384,3,12790160
11,large,256,256,256,0,0,4,64,256,256,0,4,12776990
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,4,32191342
11,large,256,256,256,0,0,6,32,64,128,16384,4,12729129
11,large,256,256,256,0,0,0,64,256,256,16384,4,12632855
11,large,256,256,256,0,0,1,32,256,256,16384,4,12741728
11,large,256,256,256,0,0,2,64,64,256,16384,4,12839884
11,large,256,256,256,0,0,3,64,256,64,16384,4,12653265
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,5,32190401
11,large,256,256,256,0,0,6,32,64,128,16384,5,12659222
11,large,256,256,256,0,0,0,64,256,256,16384,5,12761184
11,large,256,256,256,0,0,1,32,256,256,16384,5,12601615
11,large,256,256,256,0,0,2,64,64,256,16384,5,12510248
11,large,256,256,256,0,0,3,64,256,64,16384,5,12578180
11,large,256,256,256,0,0,4,64,256,256,0,5,12791430
11,large,256,256,256,0,0,6,32,64,128,16384,6,12801745
11,large,256,256,256,0,0,0,64,256,256,16384,6,12742286
11,large,256,256,256,0,0,1,32,256,256,16384,6,12567795
11,large,256,256,256,0,0,2,64,64,256,16384,6,12812981
11,large,256,256,256,0,0,3,64,256,64,16384,6,12654834
11,large,256,256,256,0,0,4,64,256,256,0,6,12782135
11,large,256,256,256,0,0,5,64,256,256,9223372036854775807,6,32194651
11,deep,32,64,513,0,0,0,64,256,256,16384,0,876151
11,deep,32,64,513,0,0,1,32,256,256,16384,0,878745
11,deep,32,64,513,0,0,2,64,64,256,16384,0,863592
11,deep,32,64,513,0,0,3,64,256,64,16384,0,875630
11,deep,32,64,513,0,0,4,64,256,256,0,0,926827
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,0,859756
11,deep,32,64,513,0,0,6,32,64,128,16384,0,874218
11,deep,32,64,513,0,0,1,32,256,256,16384,1,871404
11,deep,32,64,513,0,0,2,64,64,256,16384,1,871404
11,deep,32,64,513,0,0,3,64,256,64,16384,1,873027
11,deep,32,64,513,0,0,4,64,256,256,0,1,863853
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,1,878534
11,deep,32,64,513,0,0,6,32,64,128,16384,1,880197
11,deep,32,64,513,0,0,0,64,256,256,16384,1,871714
11,deep,32,64,513,0,0,2,64,64,256,16384,2,872065
11,deep,32,64,513,0,0,3,64,256,64,16384,2,871935
11,deep,32,64,513,0,0,4,64,256,256,0,2,896862
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,2,856562
11,deep,32,64,513,0,0,6,32,64,128,16384,2,865585
11,deep,32,64,513,0,0,0,64,256,256,16384,2,863622
11,deep,32,64,513,0,0,1,32,256,256,16384,2,871384
11,deep,32,64,513,0,0,3,64,256,64,16384,3,874900
11,deep,32,64,513,0,0,4,64,256,256,0,3,871143
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,3,861308
11,deep,32,64,513,0,0,6,32,64,128,16384,3,870342
11,deep,32,64,513,0,0,0,64,256,256,16384,3,870102
11,deep,32,64,513,0,0,1,32,256,256,16384,3,863202
11,deep,32,64,513,0,0,2,64,64,256,16384,3,871544
11,deep,32,64,513,0,0,4,64,256,256,0,4,872495
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,4,855770
11,deep,32,64,513,0,0,6,32,64,128,16384,4,866607
11,deep,32,64,513,0,0,0,64,256,256,16384,4,870292
11,deep,32,64,513,0,0,1,32,256,256,16384,4,877674
11,deep,32,64,513,0,0,2,64,64,256,16384,4,872035
11,deep,32,64,513,0,0,3,64,256,64,16384,4,866837
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,5,856612
11,deep,32,64,513,0,0,6,32,64,128,16384,5,871995
11,deep,32,64,513,0,0,0,64,256,256,16384,5,879456
11,deep,32,64,513,0,0,1,32,256,256,16384,5,872826
11,deep,32,64,513,0,0,2,64,64,256,16384,5,870523
11,deep,32,64,513,0,0,3,64,256,64,16384,5,871344
11,deep,32,64,513,0,0,4,64,256,256,0,5,876351
11,deep,32,64,513,0,0,6,32,64,128,16384,6,868219
11,deep,32,64,513,0,0,0,64,256,256,16384,6,868940
11,deep,32,64,513,0,0,1,32,256,256,16384,6,870282
11,deep,32,64,513,0,0,2,64,64,256,16384,6,869000
11,deep,32,64,513,0,0,3,64,256,64,16384,6,874889
11,deep,32,64,513,0,0,4,64,256,256,0,6,870232
11,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,6,856281
11,wide,32,512,128,0,0,0,64,256,256,16384,0,1641196
11,wide,32,512,128,0,0,1,32,256,256,16384,0,1633815
11,wide,32,512,128,0,0,2,64,64,256,16384,0,1636809
11,wide,32,512,128,0,0,3,64,256,64,16384,0,1598422
11,wide,32,512,128,0,0,4,64,256,256,0,0,1634035
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,0,6075761
11,wide,32,512,128,0,0,6,32,64,128,16384,0,1639292
11,wide,32,512,128,0,0,1,32,256,256,16384,1,1628026
11,wide,32,512,128,0,0,2,64,64,256,16384,1,1633193
11,wide,32,512,128,0,0,3,64,256,64,16384,1,1598342
11,wide,32,512,128,0,0,4,64,256,256,0,1,1636119
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,1,6093367
11,wide,32,512,128,0,0,6,32,64,128,16384,1,1637340
11,wide,32,512,128,0,0,0,64,256,256,16384,1,1628837
11,wide,32,512,128,0,0,2,64,64,256,16384,2,1606865
11,wide,32,512,128,0,0,3,64,256,64,16384,2,1599232
11,wide,32,512,128,0,0,4,64,256,256,0,2,1627004
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,2,6058605
11,wide,32,512,128,0,0,6,32,64,128,16384,2,1640575
11,wide,32,512,128,0,0,0,64,256,256,16384,2,1633434
11,wide,32,512,128,0,0,1,32,256,256,16384,2,1626643
11,wide,32,512,128,0,0,3,64,256,64,16384,3,1608617
11,wide,32,512,128,0,0,4,64,256,256,0,3,1633964
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,3,6066547
11,wide,32,512,128,0,0,6,32,64,128,16384,3,1630740
11,wide,32,512,128,0,0,0,64,256,256,16384,3,1638792
11,wide,32,512,128,0,0,1,32,256,256,16384,3,1632563
11,wide,32,512,128,0,0,2,64,64,256,16384,3,1673163
11,wide,32,512,128,0,0,4,64,256,256,0,4,1635357
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,4,6041239
11,wide,32,512,128,0,0,6,32,64,128,16384,4,1640655
11,wide,32,512,128,0,0,0,64,256,256,16384,4,2094063
11,wide,32,512,128,0,0,1,32,256,256,16384,4,1641917
11,wide,32,512,128,0,0,2,64,64,256,16384,4,1660214
11,wide,32,512,128,0,0,3,64,256,64,16384,4,1646384
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,5,6102782
11,wide,32,512,128,0,0,6,32,64,128,16384,5,1624360
11,wide,32,512,128,0,0,0,64,256,256,16384,5,1652623
11,wide,32,512,128,0,0,1,32,256,256,16384,5,1635386
11,wide,32,512,128,0,0,2,64,64,256,16384,5,1650700
11,wide,32,512,128,0,0,3,64,256,64,16384,5,1618341
11,wide,32,512,128,0,0,4,64,256,256,0,5,1627876
11,wide,32,512,128,0,0,6,32,64,128,16384,6,1626103
11,wide,32,512,128,0,0,0,64,256,256,16384,6,1647044
11,wide,32,512,128,0,0,1,32,256,256,16384,6,1644120
11,wide,32,512,128,0,0,2,64,64,256,16384,6,1644260
11,wide,32,512,128,0,0,3,64,256,64,16384,6,1619434
11,wide,32,512,128,0,0,4,64,256,256,0,6,1627886
11,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,6,6091895
11,tall,256,64,128,0,0,0,64,256,256,16384,0,1545482
11,tall,256,64,128,0,0,1,32,256,256,16384,0,1530771
11,tall,256,64,128,0,0,2,64,64,256,16384,0,1543950
11,tall,256,64,128,0,0,3,64,256,64,16384,0,1556209
11,tall,256,64,128,0,0,4,64,256,256,0,0,1466675
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,0,1538162
11,tall,256,64,128,0,0,6,32,64,128,16384,0,1553745
11,tall,256,64,128,0,0,1,32,256,256,16384,1,1549208
11,tall,256,64,128,0,0,2,64,64,256,16384,1,1553995
11,tall,256,64,128,0,0,3,64,256,64,16384,1,1560705
11,tall,256,64,128,0,0,4,64,256,256,0,1,1449729
